SG=<i>P</i>4<i>c</i>'<i>c</i>'
 name=103.199
 spinor=False
symmetries=
     1 0 0 0 1 0 0 0 1    0 0 0     1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0
   -1 0 0 0 -1 0 0 0 1    0 0 0    1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5
    0 -1 0 1 0 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    0.75 0.0 0.0 0.25
    0 1 0 -1 0 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    0.25 0.0 0.0 0.75
  1 0 0 0 -1 0 0 0 1    0 0 1/2     0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0
  -1 0 0 0 1 0 0 0 1    0 0 1/2   0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0
 0 -1 0 -1 0 0 0 0 1    0 0 1/2  0.0 1.0 1.0 0.0    0.0 -0.75 0.75 0.0
   0 1 0 1 0 0 0 0 1    0 0 1/2   0.0 1.0 1.0 0.0    0.0 0.75 0.25 0.0


kpoint  GM : 0.000000 0.000000 0.000000 :  1 2 3 4 5 6 7 8
-GM1  1  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
-GM2  1  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0
-GM3  1 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0
-GM4  1 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0



kpoint  A : 0.500000 0.500000 0.500000 :  1 2 3 4 5 6 7 8
-A1A1  2  2.0  2.0  2.0  2.0  2.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A2A2  2  2.0 -2.0 -2.0  2.0  2.0 -2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A3A3  2 -2.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A4A4  2 -2.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0



kpoint  M : 0.500000 0.500000 0.000000 :  1 2 3 4 5 6 7 8
-M1  1  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
-M2  1  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0
-M3  1 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0
-M4  1 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0  1.0 -1.0  0.0  0.0



kpoint  R : 0.000000 0.500000 0.500000 :  1 2 3 4
-R1R1  2  2.0  2.0  2.0  0.0  0.0  0.0  0.0
-R2R2  2 -2.0  2.0 -2.0  0.0  0.0  0.0  0.0



kpoint  X : 0.000000 0.500000 0.000000 :  1 2 3 4
-X1  1  1.0  1.0  1.0  1.0  1.0  1.0  1.0
-X2  1 -1.0  1.0 -1.0  0.0  0.0  0.0  0.0



kpoint  Z : 0.000000 0.000000 0.500000 :  1 2 3 4 5 6 7 8
-Z1Z1  2  2.0  2.0  2.0  2.0  2.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-Z2Z2  2  2.0 -2.0 -2.0  2.0  2.0 -2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-Z3Z3  2 -2.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-Z4Z4  2 -2.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
