SG=<i>P</i><sub><i>c</i></sub><i>m</i><i>m</i>2
 name=25.61
 spinor=False
symmetries=
     1 0 0 0 1 0 0 0 1    0 0 0    1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0
   -1 0 0 0 -1 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5
    1 0 0 0 -1 0 0 0 1    0 0 0    0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0
    -1 0 0 0 1 0 0 0 1    0 0 0  0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0
   1 0 0 0 1 0 0 0 1    0 0 1/2    1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0
 -1 0 0 0 -1 0 0 0 1    0 0 1/2   1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5
  1 0 0 0 -1 0 0 0 1    0 0 1/2    0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0
  -1 0 0 0 1 0 0 0 1    0 0 1/2  0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0


kpoint  GM : 0.000000 0.000000 0.000000 :  1 2 3 4 5 6 7 8
-GM1  1  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
-GM2  1  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0
-GM3  1 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0  1.0 -1.0 -1.0  1.0
-GM4  1 -1.0  1.0 -1.0  1.0 -1.0  1.0 -1.0  1.0 -1.0  1.0 -1.0  1.0 -1.0  1.0 -1.0



kpoint  R : 0.500000 0.500000 0.500000 :  1 2 3 4 5 6 7 8
-R1R1  2  2.0  2.0  2.0  2.0  2.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-R2R2  2  2.0 -2.0 -2.0  2.0  2.0 -2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-R3R3  2 -2.0 -2.0  2.0  2.0 -2.0 -2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
